model,property,algorithm,seed,simulations,time,robustness,falsified,control points,budget,exploration ratio,solver
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",1845686192167371864,300.0,53.0,13.29017312344051,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-2681270889228889023,300.0,53.0,14.034996716945301,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",2573857263551919915,300.0,53.0,11.66732313922084,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-8987320366716351156,300.0,53.0,13.802179867223686,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-2924949376532327022,300.0,53.0,14.02344743576893,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-1704889203403270003,300.0,53.0,13.510022117257506,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-3465647191528780023,300.0,53.0,15.879015758102284,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",6794895001651049037,300.0,53.0,12.455926247605362,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-9169770572099086561,300.0,53.0,11.144254822791353,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-7357017537293697496,300.0,53.0,14.536406812967627,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-6377562979958736523,300.0,53.0,11.57458469454916,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-2546112671392434805,300.0,53.0,9.788666925622579,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",748194236764985700,300.0,52.0,7.3027052979895615,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",4309228504127121497,300.0,53.0,12.364039515698835,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",5974015914963082179,300.0,53.0,17.881989358662096,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-8963007740799153285,300.0,53.0,11.484606659824436,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-1004877666772583703,300.0,53.0,12.813054113483346,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",7369069253874406007,300.0,53.0,12.195487048613629,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-3799097760018077353,300.0,53.0,16.95204828789285,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",5362966786794687455,300.0,53.0,14.82045415574909,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-7162461706866344865,300.0,53.0,9.332039917034905,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-2313850899617798768,300.0,53.0,17.827879468274944,no,4,300,
automatic_transmission,"□_[0.0, 30.0] (speed < 135.0)","uniform random",-7845616548123447250,300.0,53.0,14.500722538205125,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",0,300.0,62.0,5.984256300534014,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-7446064760990879566,300.0,62.0,5.486947814430948,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",2660640096327236495,300.0,62.0,10.566808152900393,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",9013186094659412439,300.0,62.0,11.6169531225394,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",6736484060908379297,300.0,61.0,8.676163765668292,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",2412024523081505550,300.0,61.0,5.533645064884695,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-998948971971237567,300.0,62.0,10.029383649982634,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-8603536844836045384,300.0,61.0,11.772010017545,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",6910712323359051413,300.0,61.0,10.15835322196395,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-5580088396411371425,300.0,61.0,11.081186869966587,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",3835908933267529690,300.0,62.0,5.983445587954122,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",3538418442377313471,300.0,62.0,10.485947770021852,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",7311037152464982660,300.0,62.0,9.325674767869856,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",4758519069225598247,300.0,62.0,7.874850447213163,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-7884957190656726080,300.0,61.0,8.887428205303223,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-7352289279656071959,300.0,61.0,7.1286875945880865,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",3246824289411322712,300.0,61.0,10.371613058194555,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-2458494173300514058,300.0,61.0,6.958902979431656,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",7805672277510337551,300.0,61.0,12.015203641195768,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",706745218043169146,300.0,61.0,10.731163681961135,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",6523657692014263959,300.0,63.0,12.596943324832438,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-4243923146865025462,300.0,62.0,11.51315364403743,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-3497471714972447155,300.0,62.0,12.083200075747726,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-4286538485425800503,300.0,61.0,6.756538006235104,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-7401864850917190707,300.0,61.0,6.170686427033246,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-2373351388850092843,300.0,61.0,13.822536478496318,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",4625949331292901689,300.0,61.0,7.713154693658424,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",1845686192167371864,300.0,61.0,11.219035038150878,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-2681270889228889023,300.0,61.0,11.990076724323472,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",2573857263551919915,300.0,61.0,9.70310386124612,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-8987320366716351156,300.0,63.0,12.764556730856896,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-2924949376532327022,300.0,62.0,10.5030255086848,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-1704889203403270003,300.0,61.0,13.009565580505324,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-3465647191528780023,300.0,62.0,11.438305912589954,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",6794895001651049037,300.0,61.0,12.664570104378612,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-9169770572099086561,300.0,61.0,9.568536843743175,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-7357017537293697496,300.0,61.0,11.943698230670435,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-6377562979958736523,300.0,61.0,5.667244473509243,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-2546112671392434805,300.0,61.0,10.944773520438417,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",748194236764985700,300.0,61.0,4.425259684864329,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",4309228504127121497,300.0,63.0,9.579894162296284,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",5974015914963082179,300.0,62.0,13.727304334067213,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-8963007740799153285,300.0,62.0,9.062145112293905,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-1004877666772583703,300.0,61.0,11.421739062300304,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",7369069253874406007,300.0,61.0,8.882979663072348,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-3799097760018077353,300.0,61.0,15.105726924623298,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",5362966786794687455,300.0,61.0,10.257199036999708,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-7162461706866344865,300.0,61.0,7.564670359033016,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-2313850899617798768,300.0,61.0,14.111461721039205,no,4,300,
automatic_transmission,"□_[0.0, 50.0] (speed < 150.0)","uniform random",-7845616548123447250,300.0,61.0,11.177925641688176,no,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",0,18.0,2.0,-2.055200598993906,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",5310389416429997037,31.0,4.0,-3.9100810838735924,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",917660267346229150,1.0,0.0,-0.26419859786165034,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",7494073997387107728,13.0,1.0,-10.387109863572732,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-1491930374039039938,27.0,3.0,-17.388888908455556,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-7983292780880506111,2.0,0.0,-5.40873741518044,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",3533857739690976141,89.0,12.0,-6.448465710124765,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",8504145606490452638,31.0,4.0,-13.046151067042047,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",4327606041835041851,16.0,2.0,-7.693698125442097,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",6480233432817028106,60.0,8.0,-7.7946634882046055,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-8804044909481728001,2.0,0.0,-16.650976216646086,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",6124076607451600024,51.0,7.0,-13.44968454116406,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-1455840123913176833,7.0,0.0,-3.8156606000429747,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-1042399077567982055,26.0,3.0,-1.2597807851980178,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",1862958585477246490,29.0,4.0,-17.540866885766263,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",1389239275697941252,46.0,6.0,-2.087031672022931,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",7433738161536366190,9.0,1.0,-9.301139674626938,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",8601040462852727324,43.0,6.0,-8.296891279259398,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-8117314096570147645,234.0,33.0,-3.9065188935965125,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-2080795709564359736,3.0,0.0,-12.45808516098441,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",454085059115684690,18.0,2.0,-18.438776333479836,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",7153998270341492366,45.0,6.0,-19.770197825028845,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-6247370509397593833,23.0,3.0,-8.179718744728234,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",6767974987384678509,44.0,6.0,-8.490756808945662,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",8853350734433575518,64.0,9.0,-1.8597046859622424,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",4708007163341155710,95.0,13.0,-19.79402813174056,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",5233939109648120913,130.0,18.0,-0.132057249463287,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-6754433692481811870,41.0,5.0,-1.6687886501485991,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",1542340025006084496,48.0,6.0,-9.848256261770985,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-3806535422812489092,2.0,0.0,-7.30353388727508,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-6702602464683990695,2.0,0.0,-3.3115143370878286,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-918704083161837847,9.0,1.0,-14.684857376270884,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",192629921244578268,92.0,13.0,-5.414549625635118,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",8406496310719737102,62.0,8.0,-17.378204757036656,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-1277208015467749781,19.0,2.0,-13.382391084014671,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-850900138532516581,74.0,10.0,-4.327177061019029,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-4559324865449688767,29.0,4.0,-8.629123375071686,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-6151138379748553912,7.0,0.0,-16.63339703047677,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",5808226124459937330,23.0,3.0,-17.77622321277886,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",3623724722000373374,180.0,25.0,-1.2924008756581316,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-2904168484004307997,65.0,9.0,-11.114545660419935,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",41699874900476250,10.0,1.0,-1.1091762885162098,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-8250935372495439225,23.0,3.0,-7.043369253607125,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",4817581795386809541,12.0,1.0,-1.0542979864894733,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",8849537196675225321,8.0,1.0,-13.36874455049292,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-6684686045666649489,68.0,9.0,-10.692067440105347,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",3295860171257237560,34.0,4.0,-1.2944952732095771,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",8938604492233329379,67.0,9.0,-3.2033359113765982,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",-8136771999607422903,36.0,5.0,-18.55936721481521,yes,4,300,
automatic_transmission,"□_[0.0, 5.0] (RPM < 4600.0)","uniform random",2630901746246077348,4.0,0.0,-6.72293910697681,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",0,7.0,1.0,-9.204797573100223,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",6513657358736753182,121.0,17.0,-14.371125651829061,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",2182792450731238997,43.0,6.0,-3.050831448314966,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",-2414220097534115245,8.0,1.0,-6.954985309818767,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",-7916671043783210769,66.0,9.0,-6.410464199680064,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",1602116797855743360,16.0,2.0,-3.5164303879419094,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",5693264725473231905,300.0,44.0,1.3971490932863162,no,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",5040759761280665880,137.0,20.0,-4.434800634491694,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",2224365804988389103,1.0,0.0,-3.3405592405151765,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",6473935578328232602,8.0,1.0,-18.825497148224713,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",2207150136504582424,11.0,1.0,-7.633585957909418,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",-5809326413036154495,80.0,11.0,-3.0246271240639544,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",1192916582112686339,18.0,2.0,-6.8662716214375905,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",-311183519068571181,33.0,4.0,-17.301803039398692,yes,4,300,
automatic_transmission,"□_[0.0, 10.0] (RPM < 4750.0)","uniform random",8373309028088642967,93.0,14.0,-13.89694650704223,yes,4,300,
